1.005149,15.25055,14.01944
2.008939,15.25055,14.01944
3.012503,15.25055,14.01944
4.015623,14.33813,13.8267
5.01847,13.54352,12.76968
6.021261,13.18539,12.53612
7.023671,13.41926,11.16954
8.026058,13.44079,9.98152
9.02816,12.68902,9.501516
9.710668,12.11328,10.12736,Survived
9.710668,11.79968,10.14537,Survived
