1.008972,15.25079,14.02
2.013696,15.70965,13.63894
3.016629,15.15175,12.53705
4.019017,15.61688,11.30082
5.021852,16.34146,10.17388
6.024436,15.45373,9.106345
7.026833,14.07361,8.835648
8.029236,13.4254,8.15712
9.031061,13.53298,8.288095
10.03388,13.29845,8.690573
11.03589,12.58566,9.294759
11.82944,12.14877,9.928556,Survived
