1.004022,4.688845,9.146465,0.7916059,-0.04120297,0.6096411
2.007698,4.982756,9.011495,0.622208,-0.05430794,-0.7809664
3.01088,5.457011,8.66498,0.8595939,-0.05649893,-0.5078446
4.014151,6.007653,8.464434,0.970852,-0.07389215,-0.2280051
5.020637,6.549415,8.243509,0.7522739,-0.06045222,-0.6560715
6.032804,6.979472,7.82271,0.6424098,-0.06436229,-0.7636533
7.035387,7.300999,7.316117,0.6424582,-0.06570566,-0.7634987
8.037964,7.665102,6.839584,0.6413599,-0.05680521,-0.7651341
9.040371,8.033918,6.366016,0.6364911,-0.06726993,-0.7683448
10.04244,8.122211,6.247769,0.8734434,-0.05258995,-0.484077
11.04464,8.279183,5.907621,0.8074124,-0.04343083,0.588387
12.04753,8.73065,5.576503,-0.169429,-0.04725171,0.984409
13.04939,9.140799,5.48656,-0.1656052,-0.02006492,0.985988
14.05221,8.816282,5.416029,0.077515,0.007422884,0.9969636
15.05461,8.274558,5.62509,-0.02546231,-0.03971699,0.9988865
16.05781,8.135881,6.087056,-0.6109955,-0.06202944,0.7892001
17.06095,7.759109,6.552216,-0.5949159,-0.06094175,0.8014744
18.063,7.49228,7.085977,-0.5966021,-0.05999353,0.8002917
19.06542,7.120843,7.557016,-0.6430944,-0.05579896,0.7637513
20.06683,6.654625,7.93028,-0.8340411,-0.04505809,0.5498594
21.06894,6.140574,8.240501,-0.8348863,-0.0527772,0.5478864
22.07028,5.589673,8.463952,-0.8344991,-0.04589967,0.5490943
23.07324,5.067378,8.752501,-0.8370776,-0.06796902,0.5428455
24.07582,4.961244,8.832964,-0.6805987,0.02952783,0.7320611
25.07742,4.612843,8.938237,0.1608404,0.02190323,0.9867374
26.07934,4.465063,9.007113,-0.08317164,0.02622964,0.99619
27.08259,4.342506,9.160457,0.6204889,0.01487225,0.7840742
28.08408,4.343473,9.160138,0.6487126,0.03491943,0.760232
29.08675,4.801181,9.363928,0.641485,0.09840509,0.760798
30.08924,5.224919,9.780726,0.4035656,0.1025214,0.9091887
31.09163,5.607565,10.22308,0.3911311,0.1083676,0.9139327
32.09456,5.690042,10.53607,0.3897305,0.1022649,0.9152333
33.09707,5.939715,11.07725,0.3882428,0.1202799,0.9136741
34.09938,6.141543,11.63854,0.4819819,0.1260099,0.8670726
35.10247,6.390985,12.17984,0.4650074,0.1439833,0.8735198
36.10485,6.696589,12.67916,0.620858,0.1704659,0.7651646
37.1074,6.918387,12.93667,0.5266889,-0.03385244,0.8493838
38.11366,7.250243,13.36585,0.6119485,0.1551927,0.775522
39.12686,7.521276,13.90073,0.5821772,0.2022812,-0.7874974
40.14167,7.79662,14.18593,0.59787,0.1821937,-0.780613
41.15902,7.986718,14.20093,-0.708161,0.2060939,-0.6753023
42.16154,8.006215,14.09809,-0.9583556,0.2526911,-0.1330498
43.16268,8.045095,13.60652,-0.9272293,0.2823791,0.245984
44.16533,8.043916,13.5985,-0.8437767,0.2424639,0.4788028
45.16824,8.070129,13.74825,-0.841685,0.2633604,0.4713888
46.171,7.980932,14.30559,-0.8462144,0.2517632,0.4696132
47.17337,7.75417,14.81085,-0.9348943,0.3190479,0.1555033
48.17668,7.720927,14.95161,-0.7589641,0.336795,-0.5572637
49.17816,7.36771,14.95194,-0.9594843,0.2793385,0.0368734
50.1798,6.879183,15.23877,-0.8994183,0.2474155,0.3603225
51.18183,6.439253,15.6217,-0.9215829,0.2279766,0.3141837
52.18351,5.898093,15.68425,-0.7369257,0.2013662,-0.6452847
53.18586,5.463005,15.33353,-0.4676366,0.2530855,-0.8469142
54.18908,5.143992,14.8488,-0.3925511,0.1293419,-0.9105905
55.19124,4.815668,14.34541,-0.5500445,-0.01693718,-0.8349636
56.19415,4.431757,13.88589,-0.5682669,0.03752017,-0.8219888
57.19676,4.002918,13.47507,-0.557387,0.1991066,-0.8060253
58.19897,3.60274,13.05182,-0.4932393,0.3300951,-0.8048307
59.20144,3.197226,12.63726,-0.6216432,0.1751262,-0.7634728
60.20414,2.769685,12.22632,-0.6290989,0.1542434,-0.7618684
61.20668,2.602165,11.78098,0.4695306,0.1316977,-0.8730392
62.20914,2.842692,11.24102,0.5414349,0.1477783,-0.8276535
63.21191,3.109902,10.72991,0.952096,0.17565,0.250321
64.21387,3.299357,10.41076,0.6823972,0.1840984,0.7074191
65.21583,3.512544,10.61313,0.6737733,0.1453102,0.7245097
66.21825,3.974494,10.97709,0.6698868,0.1925026,0.7170735
67.22116,4.284417,11.48015,0.6721711,0.1650914,0.7217555
68.22314,4.660191,11.93847,0.6772912,0.144025,0.7214801
69.22519,4.97714,12.4224,0.4765482,0.1696226,0.8626297
70.22737,5.247355,12.94271,0.614489,0.1669249,0.7710639
71.2299,5.486894,13.17139,0.697053,0.1809891,0.6938012
72.23238,5.104525,12.74675,0.1366666,0.1764726,-0.9747718
73.23408,4.967541,12.19365,-0.6026934,0.03203653,-0.7973298
74.23655,4.757478,11.67988,-0.302962,-0.4057419,-0.8623155
75.23921,4.757478,11.67988,-0.6459042,-0.1074657,-0.7558171
76.24193,4.757478,11.67988,-0.599177,-0.06924285,-0.7976174
77.24421,4.550045,11.4632,-0.6905056,-0.07991904,-0.718899
78.24597,4.280364,11.15712,-0.6525102,-0.08953074,-0.7524726
79.24829,3.892048,10.70348,-0.6298119,-0.09945792,-0.7703543
80.25075,3.869582,10.676,-0.6355133,-0.09274547,-0.7664996
81.25346,3.80409,10.58991,-0.613463,-0.1004999,-0.7833028
82.25567,3.573151,10.12644,0.07613745,-0.1085796,-0.991168
83.25737,3.739372,9.738844,0.7846794,-0.07385045,-0.6154873
84.25961,4.190619,9.344426,0.8157675,-0.08440894,-0.572188
85.26107,4.695018,9.025739,0.8529769,-0.1236439,-0.5070927
86.26401,5.219563,8.73579,0.8606682,-0.0947313,-0.5002768
87.26681,5.743083,8.441836,0.8758581,-0.05156816,-0.4798059
88.2691,6.255187,8.134393,0.7563808,-0.01710074,-0.653908
89.27176,6.740636,7.77801,0.8024558,-0.0104239,-0.5966207
90.27432,7.160562,7.376614,0.5651995,-0.08698246,-0.8203562
91.27715,7.546319,6.923354,0.4914584,-0.06791391,-0.8682491
92.27894,7.849517,6.406097,0.5309647,-0.07614657,-0.8439659
93.28101,8.192364,5.914278,0.4979021,-0.05747892,-0.8653263
94.28306,8.427687,5.370996,0.0191559,-0.07274128,-0.9971671
95.28545,8.245063,4.812303,-0.4207493,-0.02988111,-0.9066847
96.28863,7.982814,4.273837,-0.4128543,-0.0567572,-0.9090272
97.2916,7.728416,3.727746,-0.3952427,-0.0236123,-0.9182733
98.29436,7.532268,3.166934,0.02524643,-0.05573295,-0.9981266
99.2963,7.529144,2.766768,-0.591751,-0.09088293,-0.8009815
100.2989,7.26217,2.399548,-0.7876149,-0.3381069,-0.5151178
101.3011,6.745549,2.140073,-0.885931,-0.1579758,-0.4360846
102.3036,6.185247,1.942575,-0.9911661,-0.06390029,-0.1162194
103.3056,5.613685,2.104134,-0.8890846,-0.02640446,0.4569805
