1.022052,4.727335,9.149279,-0.03184029,-0.1828588,0.9826235
2.025282,4.727335,9.149278,0.6659728,-0.08558219,0.7410506
3.025466,4.727335,9.149278,0.9526682,-0.07780901,-0.2938859
4.052558,4.727335,9.149278,0.1352906,0.07510387,-0.9879555
5.058629,4.727335,9.149278,-0.8305263,0.08583226,-0.5503262
6.064054,4.727335,9.149278,-0.9630257,-0.2395777,-0.1232235
7.065353,4.727335,9.149279,0.6918475,0.5052598,-0.5158097
8.12542,4.727335,9.149278,0.8037886,0.2066803,0.5578595
9.144509,4.727335,9.149278,0.5959241,0.0243522,0.8026714
10.14912,4.727335,9.149278,0.5234221,0.05174016,0.8505012
11.15713,4.727335,9.149278,0.5117198,0.06629197,0.8565911
12.2041,4.727335,9.149278,0.5126044,0.07187745,0.8556111
13.20633,4.727335,9.149278,0.4128695,0.03342029,0.9101768
14.20722,4.727335,9.149278,0.1764538,-0.07446596,0.9814881
15.21541,4.727335,9.149278,0.3192068,0.04351346,0.9466856
16.21542,4.727335,9.149278,0.4015836,0.06197081,0.9137232
17.27451,4.727335,9.149278,0.4871527,-0.00284425,0.8733122
18.27611,4.727335,9.149278,0.5007932,-0.05298039,0.8639441
19.28148,4.727335,9.149278,0.4666971,0.03606385,0.8836816
20.30787,4.727335,9.149278,0.4699475,0.05403004,0.8810392
21.31158,4.727335,9.149278,0.4562609,0.0268652,0.8894404
22.32057,4.727335,9.149278,0.4688683,0.05245054,0.8817095
23.40332,4.727335,9.149278,0.4679339,0.05797271,0.88186
24.40514,4.727335,9.149278,0.4538971,0.03496407,0.8903679
25.49685,4.727335,9.149278,0.4713897,0.05349596,0.8803011
26.52108,4.727336,9.149278,0.4790267,0.05118795,0.8763066
27.55014,4.727335,9.149278,0.4652148,0.03425995,0.8845346
28.6339,4.727335,9.149278,0.4638012,0.005984167,0.8859191
29.63976,4.727335,9.149278,0.4427623,-0.01937901,0.8964296
30.63991,4.727335,9.149278,0.4516182,-0.01363063,0.8921072
31.64138,4.727335,9.149278,0.578653,0.03379521,0.8148734
32.64801,4.727335,9.149279,0.6233312,-0.04536925,0.7806407
